"target_end_date","forecast_date",".group","max_confirm","location","confirm","cum_prop_reported","delay","prop_reported","mean","median","sd","mad","q5","q20","q35","q50","q65","q80","q95","rhat","ess_bulk","ess_tail"
"2021-04-01","2021-04-07",1,0,"BS",0,NA,6,NA,0.109,0,0.351058744716952,0,0,0,0,0,0,0,1,1.00097470242727,1027.67494844799,1030.06176552014
"2021-04-02","2021-04-07",1,2,"BS",2,1,5,0.5,2.146,2,0.38318511300784,0,2,2,2,2,2,2,3,0.998158206545325,1004.10379337744,995.870586760512
"2021-04-03","2021-04-07",1,1,"BS",1,1,4,1,1.239,1,0.513948580252094,0,1,1,1,1,1,2,2,1.00131928460453,958.759106462943,952.380700754451
"2021-04-04","2021-04-07",1,0,"BS",0,NA,3,NA,0.376,0,0.644235235794379,0,0,0,0,0,0,1,2,1.00069481629362,988.703535456795,1019.49781883254
"2021-04-05","2021-04-07",1,2,"BS",2,1,2,1,2.7,2,0.966920335361158,0,2,2,2,2,3,3,4.04999999999995,0.998512060620856,836.034773264529,943.18380859974
"2021-04-06","2021-04-07",1,0,"BS",0,NA,1,NA,0.995,1,1.11544574911522,1.4826,0,0,0,1,1,2,3,0.999838222113108,1052.98095673148,1008.71090646494
"2021-04-07","2021-04-07",1,0,"BS",0,NA,0,NA,1.144,1,1.28799181787887,1.4826,0,0,0,1,1,2,4,1.00181658738543,1077.8833540375,987.306740225055
"2021-03-30","2021-04-08",1,1,"BS",1,1,9,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA
"2021-03-31","2021-04-08",1,1,"BS",1,1,8,0,1.023,1,0.156510368651714,0,1,1,1,1,1,1,1,0.9989306219003,913.566205788138,900.768613295529
"2021-04-01","2021-04-08",1,0,"BS",0,NA,7,NA,0.04,0,0.20601563640278,0,0,0,0,0,0,0,0,0.999717156020594,854.516410058564,882.673091790442
"2021-04-02","2021-04-08",1,2,"BS",2,1,6,0,2.055,2,0.236708747263448,0,2,2,2,2,2,2,3,0.998640916568585,1044.900294292,1010.82896072207
"2021-04-03","2021-04-08",1,1,"BS",1,1,5,0,1.071,1,0.264629985128347,0,1,1,1,1,1,1,2,1.00300236298734,1065.02066441103,1010.82896072207
"2021-04-04","2021-04-08",1,0,"BS",0,NA,4,NA,0.173,0,0.428082064859361,0,0,0,0,0,0,0,1,1.00224327039968,1091.59133458387,932.962563796621
"2021-04-05","2021-04-08",1,2,"BS",2,1,3,0,2.312,2,0.573572127099099,0,2,2,2,2,2,3,3,1.0017289116575,916.1495686522,938.587076010121
"2021-04-06","2021-04-08",1,0,"BS",0,NA,2,NA,0.564,0,0.809047933412204,0,0,0,0,0,1,1,2,0.999594489137353,1112.18812238906,950.64347292986
"2021-04-07","2021-04-08",1,0,"BS",0,NA,1,NA,0.863,1,1.07581986800225,1.4826,0,0,0,1,1,2,3,1.00435330699651,1117.9692715185,1076.45478460306
"2021-04-08","2021-04-08",1,0,"BS",0,NA,0,NA,0.992,1,1.23266193883621,1.4826,0,0,0,1,1,2,3,1.00104438838092,941.811779353614,894.39082625562
"2021-03-31","2021-04-09",1,1,"BS",1,1,9,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA
"2021-04-01","2021-04-09",1,0,"BS",0,NA,8,NA,0.012,0,0.108939744206914,0,0,0,0,0,0,0,0,0.998447140025306,1033.01915455814,1033.01915455814
"2021-04-02","2021-04-09",1,2,"BS",2,1,7,0,2.022,2,0.146756729104793,0,2,2,2,2,2,2,2,0.998616832780381,954.663305502267,954.663305502268
"2021-04-03","2021-04-09",1,1,"BS",1,1,6,0,1.023,1,0.149978310076802,0,1,1,1,1,1,1,1,0.99974796038508,1056.53078902313,1056.53078902313
"2021-04-04","2021-04-09",1,0,"BS",0,NA,5,NA,0.066,0,0.252403858345525,0,0,0,0,0,0,0,1,1.00088110212062,952.571496631854,969.316514660124
"2021-04-05","2021-04-09",1,2,"BS",2,1,4,0,2.115,2,0.346258422128466,0,2,2,2,2,2,2,3,0.998675548912384,1145.94165511363,1026.09939479504
"2021-04-06","2021-04-09",1,0,"BS",0,NA,3,NA,0.319,0,0.650893741452983,0,0,0,0,0,0,1,2,1.0017940541479,988.193991333905,1031.00453246929
"2021-04-07","2021-04-09",1,0,"BS",0,NA,2,NA,0.578,0,0.826195254524376,0,0,0,0,0,1,1,2,0.999531948129836,1078.59168608897,933.993465825538
"2021-04-08","2021-04-09",1,0,"BS",0,NA,1,NA,0.795,1,1.02275169079353,1.4826,0,0,0,1,1,1,3,1.0006652505625,873.731503583714,934.129731779371
"2021-04-09","2021-04-09",1,0,"BS",0,NA,0,NA,0.895,1,1.08956971422767,1.4826,0,0,0,1,1,2,3,0.99914082513097,966.577961954152,936.247507989448
"2021-04-01","2021-04-10",1,0,"BS",0,NA,9,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"2021-04-02","2021-04-10",1,2,"BS",2,1,8,0,2.014,2,0.117549214450024,0,2,2,2,2,2,2,2,0.999736165079356,1036.02716570425,1036.02716570425
"2021-04-03","2021-04-10",1,1,"BS",1,1,7,0,1.038,1,0.196455070167697,0,1,1,1,1,1,1,1,1.0025704739141,772.761609283079,756.657124350474
"2021-04-04","2021-04-10",1,0,"BS",0,NA,6,NA,0.066,0,0.2563390522525,0,0,0,0,0,0,0,1,0.998690447386802,1013.9550271745,1008.74078757731
"2021-04-05","2021-04-10",1,2,"BS",2,1,5,0,2.154,2,0.400555170287995,0,2,2,2,2,2,2,3,1.00026714972711,1046.95025010228,1037.6326362756
"2021-04-06","2021-04-10",1,0,"BS",0,NA,4,NA,0.322,0,0.593859132007473,0,0,0,0,0,0,1,1,1.00064805511101,919.197433722676,891.876566428232
"2021-04-07","2021-04-10",1,0,"BS",0,NA,3,NA,0.537,0,0.788195567262499,0,0,0,0,0,1,1,2,1.00156384336411,882.031997647931,920.342513038253
"2021-04-08","2021-04-10",1,0,"BS",0,NA,2,NA,0.806,1,1.01459025886975,1.4826,0,0,0,1,1,2,3,1.00354875548801,1064.89274659451,1029.34412607929
"2021-04-09","2021-04-10",1,0,"BS",0,NA,1,NA,0.851,1,1.06674126991363,1.4826,0,0,0,1,1,2,3,1.00258331227018,1051.61973637965,874.283183174804
"2021-04-10","2021-04-10",1,0,"BS",0,NA,0,NA,0.941,1,1.12640480635861,1.4826,0,0,0,1,1,2,3,0.998548016268856,1031.44727810103,914.763354348762
"2021-04-02","2021-04-11",1,2,"BS",2,1,9,0,2,2,0,0,2,2,2,2,2,2,2,NA,NA,NA
"2021-04-03","2021-04-11",1,1,"BS",1,1,8,0,1.043,1,0.207832129840875,0,1,1,1,1,1,1,1,0.998605433533738,995.403928576924,986.840689463781
"2021-04-04","2021-04-11",1,0,"BS",0,NA,7,NA,0.069,0,0.268907625982067,0,0,0,0,0,0,0,1,0.99873371733628,920.657567373649,829.077178919008
"2021-04-05","2021-04-11",1,2,"BS",2,1,6,0,2.145,2,0.395134320366039,0,2,2,2,2,2,2,3,0.998208801057652,1065.08671366092,943.4575505007
"2021-04-06","2021-04-11",1,0,"BS",0,NA,5,NA,0.276,0,0.53862242258758,0,0,0,0,0,0,1,1,1.00061586765285,1010.4942824509,996.839147388283
"2021-04-07","2021-04-11",1,0,"BS",0,NA,4,NA,0.572,0,0.816996623911925,0,0,0,0,0,1,1,2,0.99934803090334,1129.12303693309,893.939624099412
"2021-04-08","2021-04-11",1,0,"BS",0,NA,3,NA,0.813,1,1.0474388421899,1.4826,0,0,0,1,1,2,3,1.00103490982868,993.875517633198,810.156344937825
"2021-04-09","2021-04-11",1,0,"BS",0,NA,2,NA,0.876,1,1.0722750457666,1.4826,0,0,0,1,1,2,3,0.999553667717445,1019.22513281576,981.329116053801
"2021-04-10","2021-04-11",1,0,"BS",0,NA,1,NA,0.977,1,1.13831751579547,1.4826,0,0,0,1,1,2,3,1.00207199917828,1094.64744535048,1024.09017363106
"2021-04-11","2021-04-11",1,0,"BS",0,NA,0,NA,0.934,1,1.12912307518663,1.4826,0,0,0,1,1,2,3,1.00224942084638,1025.06580311453,908.01080652068
"2021-04-03","2021-04-12",1,1,"BS",1,1,9,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA
"2021-04-04","2021-04-12",1,0,"BS",0,NA,8,NA,0.019,0,0.143734684956901,0,0,0,0,0,0,0,0,1.00257049656322,1041.58309709482,1042.07379884887
"2021-04-05","2021-04-12",1,2,"BS",2,1,7,0,2.061,2,0.239450070654273,0,2,2,2,2,2,2,3,1.00354613833695,1028.93399195318,NA
"2021-04-06","2021-04-12",1,0,"BS",0,NA,6,NA,0.138,0,0.378284415617534,0,0,0,0,0,0,0,1,1.00092181762998,822.820791822753,794.951156962099
"2021-04-07","2021-04-12",1,0,"BS",0,NA,5,NA,0.248,0,0.548449447804259,0,0,0,0,0,0,1,1,0.99955368530188,1039.10468027672,962.569688713794
"2021-04-08","2021-04-12",1,2,"BS",2,1,4,1,2.343,2,0.609690677903741,0,2,2,2,2,2,3,3.04999999999995,0.999205268786784,1054.75973994298,1016.24308226113
"2021-04-09","2021-04-12",1,0,"BS",0,NA,3,NA,0.475,0,0.774580515488852,0,0,0,0,0,1,1,2,0.999786828024586,1178.20266067326,987.402627399991
"2021-04-10","2021-04-12",1,0,"BS",0,NA,2,NA,0.603,0,0.849772389003734,0,0,0,0,0,1,1,2,0.998683974465965,803.894211997245,960.778036153835
"2021-04-11","2021-04-12",1,0,"BS",0,NA,1,NA,0.767,1,0.929287132470139,1.4826,0,0,0,1,1,1,3,1.00126427228697,952.631222703377,930.157615880187
"2021-04-12","2021-04-12",1,0,"BS",0,NA,0,NA,0.841,1,1.01328463214723,1.4826,0,0,0,1,1,2,3,1.00552571745648,903.532223369523,832.031512499518
"2021-04-04","2021-04-13",1,0,"BS",0,NA,9,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"2021-04-05","2021-04-13",1,2,"BS",2,1,8,0,2.024,2,0.1531255937048,0,2,2,2,2,2,2,2,0.998452664804442,1060.37883808637,1060.37883808637
"2021-04-06","2021-04-13",1,0,"BS",0,NA,7,NA,0.063,0,0.251185377946436,0,0,0,0,0,0,0,1,0.998583581453551,1072.83482939539,1010.82896072207
"2021-04-07","2021-04-13",1,0,"BS",0,NA,6,NA,0.136,0,0.37100086474514,0,0,0,0,0,0,0,1,0.998661744030051,1044.0713803803,1028.85083645597
"2021-04-08","2021-04-13",1,2,"BS",2,1,5,0,2.242,2,0.507635394445358,0,2,2,2,2,2,3,3,1.00218983406996,905.270785725681,892.578063808413
"2021-04-09","2021-04-13",1,1,"BS",1,1,4,1,1.313,1,0.596142924462235,0,1,1,1,1,1,2,2,0.99961792618809,981.05542275217,927.330260810367
"2021-04-10","2021-04-13",1,0,"BS",0,NA,3,NA,0.442,0,0.679041307356995,0,0,0,0,0,0,1,2,1.0003602883701,932.064689594207,915.119357025805
"2021-04-11","2021-04-13",1,1,"BS",1,1,2,1,1.684,1,0.860746701930879,0,1,1,1,1,2,2,3,0.998679978433599,1118.76970004473,1021.06315941454
"2021-04-12","2021-04-13",1,0,"BS",0,NA,1,NA,1.031,1,1.1087237114215,1.4826,0,0,0,1,1,2,3,1.00253187409323,1072.80717176293,946.76704265259
"2021-04-13","2021-04-13",1,0,"BS",0,NA,0,NA,1.1,1,1.19223379478248,1.4826,0,0,0,1,1,2,3,0.999726667286997,1034.36627803482,988.540995267795
"2021-04-05","2021-04-14",1,2,"BS",2,1,9,0,2,2,0,0,2,2,2,2,2,2,2,NA,NA,NA
"2021-04-06","2021-04-14",1,0,"BS",0,NA,8,NA,0.02,0,0.140070052543788,0,0,0,0,0,0,0,0,1.00538459510246,922.737597708994,922.737597708993
"2021-04-07","2021-04-14",1,0,"BS",0,NA,7,NA,0.05,0,0.235702260395516,0,0,0,0,0,0,0,0,1.00737774299357,693.891216914675,714.402615604326
"2021-04-08","2021-04-14",1,2,"BS",2,1,6,0,2.084,2,0.284648950507507,0,2,2,2,2,2,2,3,0.999202797151842,935.203870406302,926.193835347828
"2021-04-09","2021-04-14",1,1,"BS",1,1,5,0,1.11,1,0.346439056718523,0,1,1,1,1,1,1,2,0.998540815256484,1061.41160172692,1026.7373523199
"2021-04-10","2021-04-14",1,0,"BS",0,NA,4,NA,0.175,0,0.454512465815385,0,0,0,0,0,0,0,1,0.998927322532433,891.288923033018,837.695897158354
"2021-04-11","2021-04-14",1,1,"BS",1,1,3,0,1.343,1,0.641687433851375,0,1,1,1,1,1,2,3,1.00028858083524,960.541538922713,939.179054827297
"2021-04-12","2021-04-14",1,1,"BS",1,1,2,1,1.634,1,0.892659420406709,0,1,1,1,1,2,2,3,0.999863034260445,1137.2288374459,1001.17813627131
"2021-04-13","2021-04-14",1,0,"BS",0,NA,1,NA,0.92,1,1.09031591237989,1.4826,0,0,0,1,1,2,3,1.00008368650836,1107.51015638685,1005.38906249028
"2021-04-14","2021-04-14",1,0,"BS",0,NA,0,NA,0.983,1,1.16879300009757,1.4826,0,0,0,1,1,2,3,0.999665966629485,1065.76540687486,963.592878817837
"2021-04-06","2021-04-15",1,0,"BS",0,NA,9,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"2021-04-07","2021-04-15",1,0,"BS",0,NA,8,NA,0.021,0,0.150271692549134,0,0,0,0,0,0,0,0,1.00348225252261,1045.07418425569,1045.72797331108
"2021-04-08","2021-04-15",1,2,"BS",2,1,7,0,2.029,2,0.179419037984243,0,2,2,2,2,2,2,2,0.998574845620344,991.554445016087,987.307110964178
"2021-04-09","2021-04-15",1,1,"BS",1,1,6,0,1.043,1,0.212593970272433,0,1,1,1,1,1,1,1,1.00232047587228,930.975577526646,916.150006846443
"2021-04-10","2021-04-15",1,0,"BS",0,NA,5,NA,0.091,0,0.314353014647256,0,0,0,0,0,0,0,1,0.999309038335177,860.897360751011,852.748170004043
"2021-04-11","2021-04-15",1,1,"BS",1,1,4,0,1.16,1,0.420210157631365,0,1,1,1,1,1,1,2,0.998718767848845,941.113594218396,876.844629337551
"2021-04-12","2021-04-15",1,2,"BS",2,1,3,0.5,2.341,2,0.617333054436663,0,2,2,2,2,2,3,4,0.999049242952481,1026.12679031412,866.17848072849
"2021-04-13","2021-04-15",1,1,"BS",1,1,2,1,1.672,1,0.930204967349283,0,1,1,1,1,2,2,4,1.00093295280978,910.225530447792,903.31007295344
"2021-04-14","2021-04-15",1,1,"BS",1,1,1,1,2.142,2,1.25913518790534,1.4826,1,1,1,2,2,3,5,1.00726344778119,928.076041115484,835.747857307074
"2021-04-15","2021-04-15",1,0,"BS",0,NA,0,NA,1.297,1,1.39310147933728,1.4826,0,0,1,1,2,2,4,1.00159658838348,989.48173550245,852.770152779861
"2021-04-07","2021-04-16",1,0,"BS",0,NA,9,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"2021-04-08","2021-04-16",1,2,"BS",2,1,8,0,2.015,2,0.121613279660528,0,2,2,2,2,2,2,2,0.999215314591687,699.45254240219,699.45254240219
"2021-04-09","2021-04-16",1,1,"BS",1,1,7,0,1.018,1,0.133017644294634,0,1,1,1,1,1,1,1,0.999959145783714,1044.75229726556,1044.75229726556
"2021-04-10","2021-04-16",1,0,"BS",0,NA,6,NA,0.044,0,0.219344733495272,0,0,0,0,0,0,0,0,0.999726559600163,994.907457177261,988.772785875475
"2021-04-11","2021-04-16",1,1,"BS",1,1,5,0,1.09,1,0.299983316186067,0,1,1,1,1,1,1,2,0.998892521765023,904.769604188907,813.68637588671
"2021-04-12","2021-04-16",1,2,"BS",2,1,4,0,2.153,2,0.409583640736247,0,2,2,2,2,2,2,3,0.998170307776454,1002.52830810784,1012.68539760199
"2021-04-13","2021-04-16",1,1,"BS",1,1,3,0,1.382,1,0.663714182850206,0,1,1,1,1,1,2,3,0.999658933807402,932.462662409964,909.802173321002
"2021-04-14","2021-04-16",1,2,"BS",2,1,2,0.5,2.722,2,0.996849893268645,0,2,2,2,2,3,3,5,0.999681368228232,1075.1473210402,877.927110023948
"2021-04-15","2021-04-16",1,0,"BS",0,NA,1,NA,1.1,1,1.33857827256825,1.4826,0,0,0,1,1,2,4,1.0034659210325,967.474244380619,917.983718340923
"2021-04-16","2021-04-16",1,0,"BS",0,NA,0,NA,1.212,1,1.35900805843928,1.4826,0,0,0,1,1,2,4,0.999116432360215,932.922341950057,922.999944681896
"2021-04-08","2021-04-17",1,2,"BS",2,1,9,0,2,2,0,0,2,2,2,2,2,2,2,NA,NA,NA
"2021-04-09","2021-04-17",1,1,"BS",1,1,8,0,1.027,1,0.162164414398774,0,1,1,1,1,1,1,1,0.999494454845957,917.484622024573,917.484622024572
"2021-04-10","2021-04-17",1,0,"BS",0,NA,7,NA,0.036,0,0.196831762535275,0,0,0,0,0,0,0,0,0.998996243343941,1083.30665076587,1083.74465502719
"2021-04-11","2021-04-17",1,1,"BS",1,1,6,0,1.068,1,0.263525037606383,0,1,1,1,1,1,1,2,0.998550975137816,1091.09623615877,1011.74443719117
"2021-04-12","2021-04-17",1,2,"BS",2,1,5,0,2.173,2,0.432733472542,0,2,2,2,2,2,2,3,0.999019454902754,828.640950854791,783.760412990928
"2021-04-13","2021-04-17",1,1,"BS",1,1,4,0,1.404,1,0.667254995657005,0,1,1,1,1,1,2,3,1.00670428165431,911.389323737649,900.768078788516
"2021-04-14","2021-04-17",1,2,"BS",2,1,3,0,2.682,2,0.863493845734653,0,2,2,2,2,3,3,4,0.998040367401644,1026.89960875445,928.314891577727
"2021-04-15","2021-04-17",1,0,"BS",0,NA,2,NA,1.074,1,1.20414865111164,1.4826,0,0,0,1,1,2,3,0.99981220689534,848.060343203238,871.998489353074
"2021-04-16","2021-04-17",1,0,"BS",0,NA,1,NA,1.214,1,1.35648223137793,1.4826,0,0,0,1,1,2,4,1.00198455524866,1097.34114407419,1042.94862263449
"2021-04-17","2021-04-17",1,0,"BS",0,NA,0,NA,1.268,1,1.42976229500579,1.4826,0,0,0,1,1,2,4,0.999248639018246,945.448012189425,915.641814554089
"2021-04-09","2021-04-18",1,1,"BS",1,1,9,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA
"2021-04-10","2021-04-18",1,0,"BS",0,NA,8,NA,0.026,0,0.159214789983058,0,0,0,0,0,0,0,0,0.998523728521821,1063.27783286576,1063.27783286576
"2021-04-11","2021-04-18",1,1,"BS",1,1,7,0,1.058,1,0.238102273598327,0,1,1,1,1,1,1,2,1.00166861288546,863.106750501379,856.034788258288
"2021-04-12","2021-04-18",1,2,"BS",2,1,6,0,2.166,2,0.422637696641725,0,2,2,2,2,2,2,3,0.99813261595235,1033.19432476233,935.67585801012
"2021-04-13","2021-04-18",1,1,"BS",1,1,5,0,1.352,1,0.628084779699756,0,1,1,1,1,1,2,3,1.00074571196505,937.505939822559,946.816220905097
"2021-04-14","2021-04-18",1,2,"BS",2,1,4,0,2.754,2,1.01907925232659,0,2,2,2,2,3,3,5,1.00073584415135,971.769312434119,922.808865516616
"2021-04-15","2021-04-18",1,0,"BS",0,NA,3,NA,1.097,1,1.31503624296835,1.4826,0,0,0,1,1,2,4,1.00083781714245,834.253919578192,830.241607096372
"2021-04-16","2021-04-18",1,0,"BS",0,NA,2,NA,1.178,1,1.32441310400874,1.4826,0,0,0,1,1,2,4,1.00179216476693,967.767455615836,916.945872512095
"2021-04-17","2021-04-18",1,0,"BS",0,NA,1,NA,1.36,1,1.36831000590958,1.4826,0,0,1,1,2,2,4,1.00400424823802,1004.02654444939,877.476523245329
"2021-04-18","2021-04-18",1,0,"BS",0,NA,0,NA,1.236,1,1.41148726395115,1.4826,0,0,0,1,1,2,4,1.00117446178691,905.495397499127,912.233684720042
"2021-04-10","2021-04-19",1,0,"BS",0,NA,9,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"2021-04-11","2021-04-19",1,1,"BS",1,1,8,0,1.029,1,0.167890402308134,0,1,1,1,1,1,1,1,0.999962957000188,1067.93494878112,1067.93494878112
"2021-04-12","2021-04-19",1,2,"BS",2,1,7,0,2.067,2,0.254117247694004,0,2,2,2,2,2,2,3,1.00101874413061,1019.37238106527,1008.09703538824
"2021-04-13","2021-04-19",1,1,"BS",1,1,6,0,1.15,1,0.394532198503057,0,1,1,1,1,1,1,2,0.999537143898052,1033.22781840132,1033.50684198569
"2021-04-14","2021-04-19",1,2,"BS",2,1,5,0,2.283,2,0.572047409082707,0,2,2,2,2,2,3,3,0.999354931007667,1052.52510064163,1037.50675023196
"2021-04-15","2021-04-19",1,1,"BS",1,1,4,1,1.468,1,0.723532652683692,0,1,1,1,1,2,2,3,1.00147173334526,997.776270783014,948.706970837629
"2021-04-16","2021-04-19",1,1,"BS",1,1,3,1,1.527,1,0.777093864906213,0,1,1,1,1,2,2,3,0.999666824277766,1091.8950886491,1060.96930611573
"2021-04-17","2021-04-19",1,0,"BS",0,NA,2,NA,0.773,0,1.00223523958973,0,0,0,0,0,1,1,3,1.00044828816089,896.594169089964,935.67585801012
"2021-04-18","2021-04-19",1,0,"BS",0,NA,1,NA,1.015,1,1.15849778468373,1.4826,0,0,0,1,1,2,3,0.999212740758896,839.378991855994,825.846205529504
"2021-04-19","2021-04-19",1,0,"BS",0,NA,0,NA,1.142,1,1.32120459489875,1.4826,0,0,0,1,1,2,4,1.00674766683442,1104.62300735599,1059.84131940341
"2021-04-11","2021-04-20",1,1,"BS",1,1,9,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA
"2021-04-12","2021-04-20",1,2,"BS",2,1,8,0,2.022,2,0.146756729104793,0,2,2,2,2,2,2,2,1.00010517910128,1031.17864637109,1031.17864637109
"2021-04-13","2021-04-20",1,1,"BS",1,1,7,0,1.083,1,0.310172866652142,0,1,1,1,1,1,1,2,0.999889497289725,997.33957398264,988.153661088363
"2021-04-14","2021-04-20",1,2,"BS",2,1,6,0,2.205,2,0.439509008062597,0,2,2,2,2,2,2,3,0.998411118949265,950.061920279124,943.346599082882
"2021-04-15","2021-04-20",1,1,"BS",1,1,5,0,1.321,1,0.629567593952671,0,1,1,1,1,1,2,2,1.00000224661239,970.628786183959,965.4959424977
"2021-04-16","2021-04-20",1,1,"BS",1,1,4,0,1.448,1,0.702701778701171,0,1,1,1,1,1,2,3,0.999969156409591,1032.03317927633,909.967425529625
"2021-04-17","2021-04-20",1,2,"BS",2,1,3,1,2.712,2,0.936981287931586,0,2,2,2,2,3,3,4.04999999999995,0.999403450537392,1079.94646120881,1054.85470526318
"2021-04-18","2021-04-20",1,3,"BS",3,1,2,1,4.136,4,1.21118577062768,1.4826,3,3,3,4,4,5,6,0.999485065423793,961.848139222721,916.662090926567
"2021-04-19","2021-04-20",1,0,"BS",0,NA,1,NA,1.653,1,1.61095815780118,1.4826,0,0,1,1,2,3,5,0.999326052129547,982.581822527417,1044.28528190938
"2021-04-20","2021-04-20",1,0,"BS",0,NA,0,NA,1.71,1,1.60576414160937,1.4826,0,0,1,1,2,3,5,0.999451823047232,1095.7076522523,950.984246176003
"2021-04-12","2021-04-21",1,2,"BS",2,1,9,0,2,2,0,0,2,2,2,2,2,2,2,NA,NA,NA
"2021-04-13","2021-04-21",1,1,"BS",1,1,8,0,1.035,1,0.18387171834953,0,1,1,1,1,1,1,1,1.00185414765549,960.301817426372,960.301817426372
"2021-04-14","2021-04-21",1,2,"BS",2,1,7,0,2.083,2,0.300335148128222,0,2,2,2,2,2,2,3,0.999862171032246,1002.3176148832,1000.56350191458
"2021-04-15","2021-04-21",1,2,"BS",2,1,6,0.5,2.14,2,0.408125674966139,0,2,2,2,2,2,2,3,1.00073525165394,1097.67985225857,1042.05432049783
"2021-04-16","2021-04-21",1,1,"BS",1,1,5,0,1.187,1,0.456332378030794,0,1,1,1,1,1,1,2,0.999064955689954,958.947130335875,941.824694967282
"2021-04-17","2021-04-21",1,2,"BS",2,1,4,0,2.278,2,0.548650177268737,0,2,2,2,2,2,3,3,0.998635903580597,946.321561775312,918.79369803403
"2021-04-18","2021-04-21",1,3,"BS",3,1,3,0,3.528,3,0.801160319697536,0,3,3,3,3,4,4,5,0.9995159869693,1010.47719902878,1013.49499014526
"2021-04-19","2021-04-21",1,0,"BS",0,NA,2,NA,0.925,1,1.16306823863767,1.4826,0,0,0,1,1,2,3,0.998549646205382,953.050294433595,825.390230708098
"2021-04-20","2021-04-21",1,0,"BS",0,NA,1,NA,1.251,1,1.2765690849416,1.4826,0,0,1,1,1,2,4,0.998642255647483,866.378993241346,743.393287923523
"2021-04-21","2021-04-21",1,0,"BS",0,NA,0,NA,1.491,1,1.43177126978054,1.4826,0,0,1,1,2,2,4,1.00053450029534,1161.66980974555,924.783874450004
"2021-04-13","2021-04-22",1,1,"BS",1,1,9,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA
"2021-04-14","2021-04-22",1,2,"BS",2,1,8,0,2.025,2,0.162485080550189,0,2,2,2,2,2,2,2,1.00157441758735,1056.38406091182,1056.97258466531
"2021-04-15","2021-04-22",1,2,"BS",2,1,7,0,2.047,2,0.211744742168102,0,2,2,2,2,2,2,2,0.999947692317578,1114.22130759507,1114.22130759507
"2021-04-16","2021-04-22",1,1,"BS",1,1,6,0,1.062,1,0.268753099011394,0,1,1,1,1,1,1,2,0.999904414843767,1021.27423170995,1011.86286361003
"2021-04-17","2021-04-22",1,2,"BS",2,1,5,0,2.097,2,0.302791483834474,0,2,2,2,2,2,2,3,0.998167194496902,1010.47940050295,1010.82896072207
"2021-04-18","2021-04-22",1,3,"BS",3,1,4,0,3.19,3,0.431376965177889,0,3,3,3,3,3,3,4,0.998727168601321,894.195046388339,830.681908544045
"2021-04-19","2021-04-22",1,1,"BS",1,1,3,1,1.426,1,0.712061114674177,0,1,1,1,1,1,2,3,1.00217759244831,957.295706671255,971.290075463464
"2021-04-20","2021-04-22",1,0,"BS",0,NA,2,NA,0.755,0,0.96638962582848,0,0,0,0,0,1,1,3,1.0009181961931,1152.4099776184,1048.79018660347
"2021-04-21","2021-04-22",1,0,"BS",0,NA,1,NA,1.176,1,1.25483010746419,1.4826,0,0,0,1,1,2,4,1.00068528559194,1142.99398676437,978.626065320481
"2021-04-22","2021-04-22",1,0,"BS",0,NA,0,NA,1.437,1,1.50874361881246,1.4826,0,0,1,1,2,2,4,1.00052983470486,1027.11516395918,994.083946798913
"2021-04-14","2021-04-23",1,3,"BS",3,1,9,0.333333333333333,3,3,0,0,3,3,3,3,3,3,3,NA,NA,NA
"2021-04-15","2021-04-23",1,2,"BS",2,1,8,0,2.02,2,0.140070052543788,0,2,2,2,2,2,2,2,1.00099417575398,848.735448181571,848.73544818157
"2021-04-16","2021-04-23",1,1,"BS",1,1,7,0,1.027,1,0.162164414398774,0,1,1,1,1,1,1,1,1.00234758923997,884.020616888476,884.020616888475
"2021-04-17","2021-04-23",1,2,"BS",2,1,6,0,2.05,2,0.222597281091997,0,2,2,2,2,2,2,2,0.999463847221816,1026.87418519299,1024.94427727329
"2021-04-18","2021-04-23",1,3,"BS",3,1,5,0,3.079,3,0.280780764721941,0,3,3,3,3,3,3,4,0.998977348473179,821.726113869676,814.343995198054
"2021-04-19","2021-04-23",1,1,"BS",1,1,4,0,1.157,1,0.405605122644569,0,1,1,1,1,1,1,2,0.998095931595363,957.598140608186,934.952200248082
"2021-04-20","2021-04-23",1,0,"BS",0,NA,3,NA,0.411,0,0.72152588283415,0,0,0,0,0,0,1,2,0.999007983221651,995.252006329673,1024.79740610671
"2021-04-21","2021-04-23",1,0,"BS",0,NA,2,NA,0.78,1,0.986190941234289,1.4826,0,0,0,1,1,1,3,0.999924197538338,1050.41643705434,1002.98387601981
"2021-04-22","2021-04-23",1,0,"BS",0,NA,1,NA,1.127,1,1.27062405356009,1.4826,0,0,0,1,1,2,4,1.00105255762497,811.288179992785,845.073374700497
